#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
EM|TS414|43.696999|75.765999|868.0|Kopa,Tien Shan: Stephen Park|1999-09-03T05:45:00.0000|1999-09-30T01:46:45.0000
EM|TS415|42.417|78.948997|2800.0|Meteo station,Tien Shan: Stephen Park|1999-08-28T11:15:00.0000|1999-10-02T05:47:35.0000
EM|TS416|42.188|79.081001|2700.0|Kuilu river,Tien Shan: Stephen Park|1999-08-29T06:45:00.0000|1999-09-26T06:21:55.0000
EM|TS417|42.061001|79.170998|2800.0|Inelchek river,Tien Shan: Stephen Park|1999-08-29T15:30:00.0000|1999-09-26T02:37:00.0000
EM|TS418|41.932999|73.199997|1228.0|Sarsagut,Tien Shan: Stephen Park|1999-08-28T09:50:00.0000|1999-10-03T02:07:50.0000
EM|TS419|41.207001|72.314003|1000.0|Maili-syy,Tien Shan: Stephen Park|1999-08-30T07:35:00.0000|1999-10-02T07:11:05.0000
EM|TS420|41.158001|72.905998|1018.0|Kirgiz-gava,Tien Shan: Stephen Park|1999-09-01T04:15:00.0000|1999-10-01T12:32:55.0000
EM|TS601|40.183998|76.010002|2515.0|Meidan,China: Stephen Park|1999-06-24T00:00:00.0000|2000-07-08T03:36:10.0000
EM|TS602|40.014999|76.133003|1934.0|Tugumaity,China: Stephen Park|1999-06-25T00:00:00.0000|2000-07-22T10:20:55.0000
EM|TS603|39.887001|76.042999|1684.0|Keketamu,China: Stephen Park|1999-06-23T00:00:00.0000|2000-07-21T07:35:25.0000
EM|TS604|39.737|76.234001|1264.0|Miaopu,China: Stephen Park|1999-06-26T00:00:00.0000|2000-07-21T03:54:30.0000
EM|TS605|39.599998|76.246002|1267.0|Kumback,China: Stephen Park|1999-06-21T00:00:00.0000|2000-07-23T03:45:55.0000
EM|TTC63|44.586|-68.643|46.8|Great Pond, ME, USA|2017-09-01T19:38:58.0000|2017-09-11T11:58:21.0000
EM|TTD61|44.516|-70.611|226.2|Glassface Mountain, ME, USA|2017-09-13T19:06:32.0000|2017-09-26T18:18:23.0000
EM|TTF56|44.307|-75.596|107.1|Yellow Lake, NY, USA|2017-07-18T20:07:56.0000|2017-08-01T14:25:43.0000
EM|TTG45|44.851002|-85.440002|182.7|Petobego, MI, USA|2013-10-04T16:05:44.0000|2013-10-20T18:45:01.0000
EM|TTH61|42.188|-72.06|206.6|Quaboag Pond, MA, USA|2017-10-02T21:36:04.0000|2017-10-30T22:06:48.0000
EM|TTI57|42.387|-75.892|450.2|Triangle Forest, NY, USA|2017-05-09T19:07:14.0000|2017-06-07T20:34:09.0000
EM|TTJ58|41.496|-75.268|348.2|Wangum Lake, PA, USA|2017-09-07T16:22:17.0000|2017-09-29T16:44:55.0000
EM|TTJ60|41.216|-73.823|135.6|Teatown Lake, NY, USA|2017-09-05T17:04:10.0000|2017-09-17T17:19:49.0000
EM|TTK58|41.095001|-75.877998|363.2|Nescopeck, PA, USA|2016-10-28T16:28:29.0000|2016-11-04T16:22:37.0000
EM|TTL24|42.327|-104.791|1387.6|Guernsey State Park, WY, USA|2018-08-07T21:14:17.0000|2018-08-22T18:59:24.0000
EM|TTL57|40.581001|-76.741997|407.6|Short Mountain, PA, USA|2016-10-18T16:33:25.0000|2016-10-26T12:10:44.0000
EM|TTL59|40.275|-75.081|51.8|Dark Hollow, PA, USA|2017-05-18T17:32:36.0000|2017-06-16T18:05:15.0000
EM|TTM58|39.645|-76.413|128.1|Rock Park, MD, USA|2017-07-25T19:02:26.0000|2017-08-12T13:53:05.0000
EM|TTN58|39.112999|-76.442001|2.4|Downs Park, MD, USA|2016-10-05T16:38:42.0000|2016-10-13T13:54:13.0000
EM|TTO53|39.539|-83.317|265.0|COMPTON CREEK, OH, USA|2015-11-10T17:12:30.0000|2015-11-21T19:50:01.0000
EM|TTO58|38.558998|-77.178001|10.4|Smallwood, MD, USA|2016-10-04T19:17:37.0000|2016-10-21T09:15:53.0000
EM|TTS54|36.801998|-81.094002|748.7|Dry Fork, VA, USA|2016-07-02T18:54:40.0000|2016-07-15T14:38:36.0000
EM|TTT55|35.946999|-80.710999|253.7|Skyview Lake, NC, USA|2016-05-21T17:35:05.0000|2016-06-09T14:34:10.0000
EM|TTU55|35.611|-81.098999|307.1|North Fork Mountain Creek, NC, USA|2016-05-05T16:21:16.0000|2016-06-05T16:01:03.0000
EM|TTV52|35.173|-83.700996|715.2|Gibby Branch Creek, NC, USA|2016-01-11T21:19:57.0000|2016-01-26T18:40:57.0000
EM|TTV54|35.041|-82.194|283.7|Meadow Creek, SC, USA|2015-11-06T22:17:43.0000|2015-11-18T20:30:08.0000
EM|TTV54|35.088001|-82.000999|266.0|Mudd Creek, SC, USA|2016-04-23T18:58:44.0000|2016-05-04T19:47:30.0000
EM|TTW52|34.639|-83.777|506.0|Smithgall Woods, GA, USA|2016-02-04T18:16:25.0000|2016-02-22T15:04:51.0000
EM|TTX52|33.905|-83.912|305.0|Tribble Mill, GA, USA|2015-11-12T21:03:40.0000|2015-12-13T21:09:07.0000
EM|TTY52|33.324001|-84.391998|212.3|Flint River, GA, USA|2016-05-03T18:43:00.0000|2016-05-27T18:19:16.0000
EM|TW001|23.625|119.505997|28.9|PengHu, Taiwan|2006-10-11T08:49:23.0000|2007-06-04T04:37:19.0000
EM|TW005|24.771999|120.931|89.0|Hsinchu, Taiwan|2007-05-27T02:44:21.0000|2007-06-02T04:55:02.0000
EM|TW010|24.728001|121.071999|226.7|Chutung, Taiwan|2007-04-10T08:54:59.0000|2007-04-28T09:41:35.0000
EM|TW020|24.691|121.148003|383.8|Hohsing, Taiwan|2007-04-02T02:34:28.0000|2007-04-28T08:34:51.0000
EM|TW030|24.695999|121.223|562.7|Chiale, Taiwan|2007-04-02T06:10:12.0000|2007-04-28T07:24:38.0000
EM|TW040|24.673|121.293999|1330.0|Yufeng, Taiwan|2007-04-02T09:01:00.0000|2007-04-28T05:57:31.0000
EM|TW050|24.683001|121.359001|984.4|Baling, Taiwan|2007-04-01T08:06:33.0000|2007-05-03T08:04:17.0000
EM|TW060|24.645|121.434998|1140.9|Mingchih, Taiwan|2007-04-01T05:23:02.0000|2007-05-03T06:54:05.0000
EM|TW070|24.610001|121.516998|549.0|Chilan, Taiwan|2007-04-01T02:37:31.0000|2007-05-03T05:15:07.0000
EM|TW080|24.635|121.598|328.1|Chingshui, Taiwan|2007-03-31T08:43:03.0000|2007-05-11T05:36:25.0000
EM|TW090|24.65|121.683998|313.9|Sanhsing, Taiwan|2007-03-31T06:37:48.0000|2007-05-03T00:32:39.0000
EM|TW094|24.615999|121.764999|96.6|Tungshan, Taiwan|2007-03-31T04:37:07.0000|2007-04-13T09:48:27.0000
EM|TW098|24.575001|121.862999|210.2|Suao, Taiwan|2007-03-31T02:44:10.0000|2007-04-14T00:25:06.0000
EM|TW105|24.332001|120.579002|30.6|Chungchuang, Taiwan|2007-05-26T04:25:22.0000|2007-06-01T06:28:38.0000
EM|TW110|24.309|120.636002|100.7|Jhonggang, Taiwan|2007-04-10T02:07:01.0000|2007-04-29T06:31:04.0000
EM|TW115|24.301001|120.741997|321.2|Houli, Taiwan|2007-04-10T05:08:10.0000|2007-04-29T05:26:17.0000
EM|TW120|24.284|120.860001|410.9|Tungshih, Taiwan|2007-05-24T01:43:38.0000|2007-06-01T07:41:21.0000
EM|TW125|24.167999|120.839996|458.6|Meitzuo, Taiwan|2006-11-22T05:37:21.0000|2006-12-15T05:56:18.0000
EM|TW130|24.157|120.958|699.0|Lileng, Taiwan|2006-11-30T05:23:27.0000|2006-12-15T04:30:30.0000
EM|TW135|24.194|121.018997|1099.1|Guguan, Taiwan|2006-11-21T05:07:26.0000|2006-12-15T02:44:12.0000
EM|TW138|24.228001|121.072998|1050.6|West Guguan, Taiwan|2006-11-21T03:08:56.0000|2006-11-30T02:16:27.0000
EM|TW140|24.249001|121.132004|1263.5|East Guguan, Taiwan|2006-10-20T03:19:55.0000|2006-10-31T03:22:54.0000
EM|TW145|24.252001|121.185997|1593.9|Tachien, Taiwan|2006-10-31T06:12:10.0000|2006-11-16T04:23:58.0000
EM|TW150|24.223|121.241997|2538.2|Fuzhoushan Farm, Taiwan|2006-10-21T08:32:09.0000|2006-11-16T02:27:26.0000
EM|TW155|24.171|121.294998|2938.4|Tayuling, Taiwan|2006-10-19T09:16:01.0000|2006-11-16T07:40:40.0000
EM|TW160|24.188999|121.339996|2422.0|Guanyuan, Taiwan|2006-10-21T03:57:44.0000|2006-11-15T08:23:23.0000
EM|TW165|24.179001|121.402|1513.9|Pilu 1, Taiwan|2006-10-22T02:17:59.0000|2006-11-15T07:11:29.0000
EM|TW166|24.181999|121.400002|2125.1|Pilu 2, Taiwan|2007-05-14T06:04:18.0000|2007-05-31T07:08:33.0000
EM|TW170|24.204|121.450996|1083.8|Luoshou, Taiwan|2006-10-22T05:34:30.0000|2006-11-15T05:40:59.0000
EM|TW173|24.216999|121.496002|1121.8|Lotus Lake, Taiwan|2007-05-13T07:24:03.0000|2007-05-31T04:19:27.0000
EM|TW175|24.177999|121.514999|481.8|Lioushi-Holiu Trail, Taiwan|2006-10-22T09:03:57.0000|2006-11-15T03:11:20.0000
EM|TW180|24.167999|121.572998|359.9|Pulowan, Taiwan|2006-10-23T02:18:47.0000|2006-11-15T02:03:09.0000
EM|TW185|24.171|121.611|117.3|Tailuko, Taiwan|2007-05-14T02:33:07.0000|2007-05-31T02:06:10.0000
EM|TW190|24.156|121.660004|17.8|Chungte, Taiwan|2006-10-19T03:13:00.0000|2006-11-15T01:00:20.0000
EM|TW205|24.01|120.402|8.6|Lugang, Taiwan|2007-05-26T03:01:25.0000|2007-06-01T05:07:05.0000
EM|TW215|24.039|120.57|137.1|North Bagua Shan, Taiwan|2006-12-03T02:30:53.0000|2006-12-20T07:47:30.0000
EM|TW220|24.014|120.835999|159.6|Central Bagua Shan, Taiwan|2006-10-21T15:36:23.0000|2006-12-20T06:55:28.0000
EM|TW225|24.024|120.721001|436.4|Caotun, Taiwan|2006-12-03T05:14:16.0000|2006-12-20T00:16:25.0000
EM|TW233|24.007999|120.740997|137.8|Tucheng, Taiwan|2007-05-16T04:28:26.0000|2007-06-01T03:08:53.0000
EM|TW235|24.007|120.776001|375.4|Jyo Jyo Peaks, Taiwan|2006-11-20T06:05:29.0000|2006-12-08T03:07:45.0000
EM|TW238|24.031|120.833|291.4|Fukuei, Taiwan|2007-05-26T01:15:19.0000|2007-06-01T01:54:12.0000
EM|TW240|24.016001|120.860001|638.8|Shuanhsitsui, Taiwan|2006-11-20T03:55:15.0000|2006-12-03T12:21:11.0000
EM|TW244|24.013|120.919998|660.8|North Puli 1, Taiwan|2006-12-04T03:10:03.0000|2006-12-20T03:58:57.0000
EM|TW245|24.02|120.939003|558.6|North Puli 2, Taiwan|2006-11-20T02:15:22.0000|2006-12-02T02:48:41.0000
EM|TW246|24.044001|120.946999|614.4|North Puli 3, Taiwan|2007-05-16T01:55:36.0000|2007-06-01T00:41:35.0000
EM|TW250|24.011|120.988998|656.3|Northeast Puli, Taiwan|2006-11-18T08:26:09.0000|2006-12-02T01:39:13.0000
EM|TW252|23.993999|121.018997|646.7|East Puli, Taiwan|2007-05-14T10:00:09.0000|2007-05-31T10:00:48.0000
EM|TW255|24.007|121.047997|710.2|Hwy 14, Taiwan|2006-11-18T06:17:21.0000|2006-12-14T03:28:35.0000
EM|TW260|24.02|121.109001|1053.4|Wushe, Taiwan|2006-11-18T03:42:53.0000|2006-12-14T02:03:16.0000
EM|TW265|24.028|121.168999|1044.7|Lushan, Taiwan|2006-11-17T08:41:43.0000|2006-12-14T00:24:33.0000
EM|TW270|24.045|121.210999|1918.4|Tianshih Trail Head, Taiwan|2006-11-17T06:42:54.0000|2006-12-13T08:27:12.0000
EM|TW271|24.120001|121.238998|2820.1|He Huan Shan, Taiwan|2006-10-21T02:08:58.0000|2006-11-16T08:52:11.0000
EM|TW273|24.045|121.278999|2865.2|Tianshih, Taiwan|2007-04-19T05:52:04.0000|2007-05-15T04:31:25.0000
EM|TW275|24.038|121.353996|1358.9|Forever Tunnel, Taiwan|2006-10-18T03:53:52.0000|2006-11-14T03:02:59.0000
EM|TW280|24.017|121.412003|1233.2|Lungchien, Taiwan|2006-10-18T07:37:28.0000|2006-11-14T04:34:58.0000
EM|TW285|23.969|121.473|535.2|Tungmen, Taiwan|2006-11-14T08:21:34.0000|2006-11-30T20:25:05.0000
EM|TW290|23.938999|121.521004|110.1|Tonglan 1, Taiwan|2006-10-16T09:39:04.0000|2006-10-17T01:20:49.0000
EM|TW291|23.934999|121.525002|98.7|Tonglan 2, Taiwan|2006-10-17T07:49:26.0000|2006-11-14T09:11:29.0000
EM|TW293|23.914|121.546997|58.3|Fengnien, Taiwan|2007-05-13T01:25:13.0000|2007-05-31T00:22:18.0000
EM|TW295|23.906|121.584999|19.0|South Haulien, Taiwan|2006-10-16T04:42:54.0000|2006-11-13T06:56:03.0000
EM|TW370|23.75|121.350998|875.0|West Wanjung 1, Taiwan|2007-05-11T20:05:27.0000|2007-05-25T04:17:48.0000
EM|TW375|23.726999|121.387001|389.9|West Wanjung 2, Taiwan|2007-05-12T04:40:57.0000|2007-05-25T05:31:38.0000
EM|TW380|23.698|121.434998|131.2|Fenglin, Taiwan|2007-05-12T09:58:25.0000|2007-05-30T09:50:45.0000
EM|TW385|23.688999|121.471001|106.6|Longitudianl Valley, Taiwan|2007-05-12T08:32:30.0000|2007-05-25T02:11:43.0000
EM|TW390|23.681|121.491997|194.4|Shanhsing, Taiwan|2007-05-12T07:11:19.0000|2007-05-25T01:15:50.0000
EM|TW395|23.677|121.542|164.6|Chichi, Taiwan|2007-05-11T11:11:32.0000|2007-05-24T23:08:52.0000
EM|TW420|23.433001|120.428001|33.0|Chiayi, Taiwan|2007-03-14T03:17:01.0000|2007-04-09T09:41:14.0000
EM|TW430|23.365|120.527|419.8|Chunglun, Taiwan|2007-03-14T01:38:01.0000|2007-03-29T09:48:12.0000
EM|TW435|23.353001|120.598999|752.2|Hwy 3, Taiwan|2007-03-13T09:30:41.0000|2007-03-29T08:39:01.0000
EM|TW440|23.295|120.657997|282.0|Dapu, Taiwan|2007-03-13T07:27:32.0000|2007-03-29T07:36:18.0000
EM|TW445|23.289|120.726997|812.0|Wuchuan, Taiwan|2007-03-13T02:29:17.0000|2007-04-08T08:04:17.0000
EM|TW450|23.267|120.821999|815.2|Meishan, Taiwan|2007-03-12T07:27:24.0000|2007-03-29T02:21:50.0000
EM|TW455|23.285999|120.899002|2051.8|Jhongjhihguan Trail, Taiwan|2007-03-12T04:11:13.0000|2007-04-09T05:55:48.0000
EM|TW460|23.268999|120.971001|2700.9|Yaku, Taiwan|2007-03-12T01:19:37.0000|2007-03-29T00:12:31.0000
EM|TW465|23.223|121.013|1901.8|Hwy 20, Taiwan|2007-03-11T08:09:33.0000|2007-03-28T09:13:09.0000
EM|TW470|23.160999|121.041|1155.3|Wulu 1, Taiwan|2007-03-11T03:55:28.0000|2007-03-28T07:39:03.0000
EM|TW471|23.145|121.039001|1581.4|Wulu 2, Taiwan|2007-03-28T06:18:37.0000|2007-04-09T02:39:23.0000
EM|TW475|23.129999|121.116997|449.0|Hsinwu, Taiwan|2007-03-11T01:55:40.0000|2007-03-28T02:46:26.0000
EM|TW480|23.086|121.161003|393.7|Tekao, Taiwan|2007-03-10T09:23:24.0000|2007-03-28T01:49:41.0000
EM|TW485|23.062|121.237999|542.6|West Coastal Range, Taiwan|2007-03-10T06:43:49.0000|2007-03-28T00:45:23.0000
EM|TW490|23.059999|121.311996|637.3|East Coastal Range, Taiwan|2007-03-10T03:12:19.0000|2007-03-27T09:19:28.0000
EM|TW901|24.533001|120.936996|491.9|Guanwu, Taiwan|2007-05-26T09:35:04.0000|2007-06-02T02:43:23.0000
EM|TW902|24.427|121.362|1370.0|Nanshan, Taiwan|2007-04-14T06:19:58.0000|2007-05-03T03:27:48.0000
EM|TW903|24.084|121.028|1009.4|Hueisun Forrest Reserve, Taiwan|2007-04-18T05:37:42.0000|2007-05-02T02:22:47.0000
EM|UTM14|41.368|-113.278999|1297.4|Hogup Mountain, UT, USA|2011-06-22T17:59:59.0000|2011-07-12T16:34:36.0000
EM|UTM15|41.394001|-112.43|1332.6|Promontory Point, UT, USA|2011-07-09T20:01:53.0000|2011-08-05T14:32:53.0000
EM|UTM16|41.459|-111.607002|2140.6|Ant Valley, UT, USA|2011-06-21T19:40:54.0000|2011-07-19T15:12:18.0000
EM|UTN13|40.817001|-114.026001|1435.9|Rocky Point, UT, USA|2011-05-03T16:17:52.0000|2011-06-03T21:24:22.0000
EM|UTN14|40.783001|-113.138|1312.5|Ripple Valley, UT, USA|2011-06-17T20:47:46.0000|2011-08-16T14:24:09.0000
EM|UTN15|40.597|-112.550003|1635.7|West Canyon, UT, USA|2011-06-18T17:01:20.0000|2011-08-16T16:10:54.0000
EM|UTN16|40.769001|-111.511002|2093.0|Elk Hollow, UT, USA|2011-08-17T00:42:44.0000|2011-09-06T21:32:08.0000
EM|UTN17|40.938|-110.714996|2672.5|Elizabeth Mountain, UT, USA|2011-07-27T19:49:33.0000|2011-09-07T15:13:51.0000
EM|UTN18|40.971001|-109.864998|2363.1|Birch Spring, UT, USA|2011-07-12T14:41:25.0000|2011-08-16T19:16:52.0000
EM|UTN19|40.901001|-109.102997|1867.0|Browns Park, UT, USA|2011-07-14T18:22:36.0000|2011-08-06T18:13:36.0000
EM|UTO13|40.172001|-114.010002|1567.6|Deep Creek Valley, UT, USA|2011-05-03T21:07:21.0000|2011-06-04T15:18:31.0000
EM|UTO14|40.034|-113.226997|1315.5|Dugway Range, UT, USA|2011-07-09T22:09:57.0000|2011-08-04T17:09:06.0000
EM|UTO15|40.125999|-112.532997|1745.7|Rush Valley, UT, USA|2011-06-20T17:09:09.0000|2011-07-13T20:02:08.0000
EM|UTO16|40.262001|-111.591003|2215.3|Powderhouse Mountain, UT, USA|2011-07-14T17:12:51.0000|2011-08-20T14:49:35.0000
EM|UTO17|40.362|-110.803001|2985.6|Tabby Mountain, UT, USA|2011-07-15T19:23:49.0000|2011-09-20T21:34:22.0000
EM|UTO18|40.220001|-109.931|1554.8|Windy Ridge, UT, USA|2011-07-16T16:55:27.0000|2011-09-06T19:12:38.0000
EM|UTO19|40.234001|-109.214996|1720.9|Powder Springs, UT, USA|2011-07-17T18:08:48.0000|2011-08-21T14:53:09.0000
EM|UTP13|39.512001|-113.992996|1224.0|Tungstonia Wash, UT, USA|2011-05-05T21:55:25.0000|2011-06-06T17:28:51.0000
EM|UTP14|39.549|-113.280998|1592.6|Swasey Bottom, UT, USA|2011-06-12T17:49:22.0000|2011-07-08T14:17:49.0000
EM|UTP15|39.528999|-112.388|1458.9|The Knoll, UT, USA|2011-06-11T16:08:52.0000|2011-08-02T14:52:15.0000
EM|UTP16|39.473999|-111.643997|1757.9|Wales Canyon, UT, USA|2011-06-08T15:48:58.0000|2011-07-20T16:01:50.0000
EM|UTP17|39.562|-110.944|1973.4|The Cove, UT, USA|2011-06-08T20:55:24.0000|2011-07-06T19:59:41.0000
EM|UTP18|39.723999|-110.139|2219.6|Sage Brush Flat, UT, USA|2011-07-30T20:28:07.0000|2011-08-27T15:06:31.0000
EM|UTP19|39.638|-109.257004|2056.0|McCook Ridge, UT, USA|2011-07-18T18:26:21.0000|2011-08-29T17:58:55.0000
EM|UTQ13|38.853001|-114.036003|1706.9|Lexington Creek, UT, USA|2011-05-05T18:18:01.0000|2011-06-06T15:42:42.0000
EM|UTQ14|38.855|-113.251999|1416.4|Black Hills, UT, USA|2011-06-07T20:22:46.0000|2011-08-02T17:15:45.0000
EM|UTQ15|38.943001|-112.557999|1420.1|The Cinders, UT, USA|2011-06-08T17:49:15.0000|2011-07-05T19:51:15.0000
EM|UTQ16|38.868999|-111.706001|2010.0|Taylor Flats, UT, USA|2011-06-09T18:00:09.0000|2011-08-19T15:18:31.0000
EM|UTQ17|39.008999|-110.896004|1732.2|Mesquite Wash, UT, USA|2011-06-10T19:15:13.0000|2011-07-06T17:20:48.0000
EM|UTQ18|39.015999|-110.082001|1313.3|Gunnison Valley, UT, USA|2011-08-04T15:57:47.0000|2011-09-21T15:42:30.0000
EM|UTQ19|38.931999|-109.259003|1278.2|Hogan Spring, UT, USA|2011-08-04T21:41:32.0000|2011-08-31T19:05:23.0000
EM|VAO56|38.866001|-78.483002|210.0|Seven Bends, VA, USA|2016-06-20T21:10:01.0000|2016-07-10T20:23:51.0000
EM|VAO57|38.664001|-77.694|94.2|Turkey Run, VA, USA|2016-05-28T20:52:40.0000|2016-06-18T15:04:21.0000
EM|VAP55|38.362999|-79.573997|1250.9|Jack Mountain, VA, USA|2016-06-04T17:26:31.0000|2016-06-29T15:28:03.0000
EM|VAP56|38.271999|-78.772003|404.7|Deep Run Pond, VA, USA|2016-06-06T17:21:30.0000|2016-06-28T14:46:07.0000
EM|VAP57|38.115002|-78.069|124.9|Lake Louise, VA, USA|2016-06-07T18:53:06.0000|2016-06-16T16:28:18.0000
EM|VAP58|38.009998|-77.288002|50.0|Maracossic Creek, VA, USA|2016-06-02T19:11:13.0000|2016-06-16T20:12:57.0000
EM|VAP59|37.821999|-76.525002|25.2|Chilton Woods, VA, USA|2016-06-22T19:03:13.0000|2016-07-02T16:23:11.0000
EM|VAP60|37.765999|-75.728996|-2.1|Doe Creek, VA, USA|2016-07-11T19:15:12.0000|2016-08-01T19:49:52.0000
EM|VAQ55|37.882999|-79.807999|416.7|Douthat Park, VA, USA|2016-07-07T18:12:33.0000|2016-07-25T17:11:12.0000
EM|VAQ56|37.757999|-79.190002|1048.0|Grapevine Ridge, VA, USA|2016-07-08T17:36:52.0000|2016-07-25T14:26:09.0000
EM|VAQ57|37.513|-78.310997|116.0|Cumberland Forest, VA, USA|2016-06-13T19:54:53.0000|2016-07-04T17:45:59.0000
EM|VAQ58|37.375999|-77.584999|81.7|Pocahontas Park, VA, USA|2016-06-10T18:19:06.0000|2016-06-25T15:46:02.0000
EM|VAQ59|37.317001|-76.888|25.7|Chickahominy River, VA, USA|2016-06-16T20:42:48.0000|2016-07-06T17:02:35.0000
EM|VAQ60|37.134998|-75.962997|2.7|Eastern Shore, VA, USA|2016-05-23T17:26:14.0000|2016-06-13T17:29:19.0000
EM|VAR54|37.243999|-80.920998|733.9|Dry Fork, VA, USA|2016-07-03T18:06:20.0000|2016-07-14T18:27:24.0000
EM|VAR55|37.320999|-80.168999|620.8|Fort Lewis Mountain, VA, USA|2016-06-01T17:01:42.0000|2016-06-20T18:02:54.0000
EM|VAR56|37.095001|-79.583|266.6|Smith Mountain Lake, VA, USA|2016-05-09T17:42:59.0000|2016-06-07T20:59:09.0000
EM|VAR57|37.005001|-78.644997|121.1|Chandler Fork, VA, USA|2016-05-16T19:56:55.0000|2016-06-06T18:39:40.0000
EM|VAR58|36.771|-77.877998|90.2|Great Creek Lake, VA, USA|2016-05-15T21:12:16.0000|2016-06-07T15:14:24.0000
EM|VAR59|36.824001|-77.100998|22.8|Assamoosick Swamp, VA, USA|2016-06-24T18:03:51.0000|2016-07-17T13:17:56.0000
EM|VAR60|36.580002|-76.337997|3.0|Smith Ridge, VA, USA|2016-07-10T19:19:30.0000|2016-08-01T15:00:21.0000
EM|VAS53|36.854|-81.988|974.0|Channels Forest, VA, USA|2015-10-26T17:20:46.0000|2015-11-13T19:19:51.0000
EM|VAS54|36.614|-81.279|895.7|GOLD HILL, VA, USA|2015-11-06T22:49:06.0000|2015-11-20T22:04:56.0000
EM|VAS55|36.624001|-80.414001|531.2|Hickory Cove, VA, USA|2016-05-17T19:07:26.0000|2016-06-08T16:52:26.0000
EM|VAS56|36.587002|-79.765999|221.2|Smith River, VA, USA|2016-04-20T21:13:10.0000|2016-05-14T16:18:00.0000
EM|VTD58|44.853|-73.343|53.2|Isle La Motte, VT, USA|2017-08-08T17:50:47.0000|2017-09-02T20:13:24.0000
EM|VTD59|44.841|-72.518|552.1|Hazens Notch, VT, USA|2017-05-27T17:18:13.0000|2017-06-24T18:57:09.0000
EM|VTE59|44.271|-72.929|453.0|Camels Hump, VT, USA|2017-05-24T19:18:56.0000|2017-06-21T17:28:47.0000
EM|VTF59|43.668999|-73.236|172.4|Bomoseen Lake, VT, USA|2016-11-04T16:45:10.0000|2016-11-11T14:48:49.0000
EM|VTF60|43.455|-72.424|197.1|Mt Ascutney, VT, USA|2017-05-25T21:37:30.0000|2017-06-21T21:37:19.0000
EM|VTG60|42.886|-72.619|259.1|Brattleboro Forest, VT, USA|2017-07-27T16:10:59.0000|2017-08-16T09:32:56.0000
EM|WAA04|48.723999|-122.711998|56.6|Limmus Island, WA, USA|2007-07-30T01:52:49.0000|2007-08-18T18:58:36.0000
EM|WAA05|48.986|-122.117996|171.7|Silverlake, WA, USA|2007-07-29T03:26:48.0000|2007-08-18T22:10:40.0000
EM|WAA10|48.926998|-117.597|653.7|Leadpoint, WA, USA|2007-10-05T20:03:56.0000|2007-10-25T17:34:27.0000
EM|WAB03|48.032001|-124.369003|118.7|Forks, WA, USA|2007-08-05T04:21:25.0000|2007-09-04T16:42:13.0000
EM|WAB04|48.071999|-123.517998|522.0|Port Angeles, WA, USA|2007-08-02T01:19:19.0000|2007-08-22T18:49:24.0000
EM|WAB05|48.191002|-122.040001|125.7|Arlington Heights, WA, USA|2007-07-30T21:33:26.0000|2007-08-20T15:48:31.0000
EM|WAB06|48.521|-121.387001|116.8|Concrete, WA, USA|2007-08-13T01:21:27.0000|2007-09-01T18:22:23.0000
EM|WAB07|48.507|-120.264|562.0|Lucky Jim Bluff, WA, USA|2007-07-22T21:09:57.0000|2007-08-11T21:28:13.0000
EM|WAB08|48.567001|-119.43|602.0|Baker Mtn, WA, USA|2007-07-21T23:54:26.0000|2007-08-11T18:11:25.0000
EM|WAB09|48.323002|-118.078003|715.9|Lazy JX Ranch, WA, USA|2007-07-20T23:00:29.0000|2007-08-09T20:54:13.0000
EM|WAB10|48.264|-117.329002|622.0|Calispell Lake, WA, USA|2007-07-12T20:59:05.0000|2007-08-02T16:29:55.0000
EM|WAC03|47.617001|-124.192001|266.4|Queets, WA, USA|2007-08-06T02:42:00.0000|2007-08-25T16:02:42.0000
EM|WAC04|47.862|-122.781998|154.3|Dabob, WA, USA|2007-08-02T23:27:11.0000|2007-08-22T22:41:43.0000
EM|WAC05|47.898998|-121.721001|200.5|Haywire Ridge, WA, USA|2007-08-11T00:33:10.0000|2007-09-01T22:52:13.0000
EM|WAC06|47.881001|-120.666|1043.2|Fish Lake, WA, USA|2007-07-31T23:48:18.0000|2007-08-20T20:15:26.0000
EM|WAC07|47.804001|-119.912003|926.1|Farnham Canyon, WA, USA|2007-07-23T23:34:15.0000|2007-08-21T14:30:23.0000
EM|WAC08|47.77|-119.174004|704.0|Payne Gulch, WA, USA|2007-07-20T01:21:25.0000|2007-08-21T00:45:25.0000
EM|WAC09|47.820999|-118.199997|758.8|Green Canyon, WA, USA|2007-07-15T21:36:28.0000|2007-08-04T19:49:06.0000
EM|WAC10|47.812|-117.283997|663.3|Green Bluff, WA, USA|2007-07-11T22:57:33.0000|2007-07-31T23:32:56.0000
EM|WAD03|47.174|-124.096001|31.2|Carlisle, WA, USA|2007-08-07T00:55:19.0000|2007-08-27T16:20:34.0000
EM|WAD04|47.068001|-122.806|23.0|Thompson Place, WA, USA|2007-07-28T01:33:58.0000|2007-08-16T19:18:29.0000
EM|WAD05|47.264999|-122.042|164.0|Flaming Geyser, WA, USA|2007-07-27T01:50:32.0000|2007-08-25T22:59:48.0000
EM|WAD06|47.317001|-120.853996|771.4|Camp Lake, WA, USA|2007-07-18T23:02:39.0000|2007-08-07T19:27:35.0000
